Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.88145283,-80.146433,58:53.8,10/21/21,10,0.853,18.63,-7.117706431,0.89,48.9,44.63,1.55,-2.04,36.6,0,3.25,3.26,92,25,510.7,16.2,-1.5,D,1370.2,0,288.155,1,1.09,154,43,-80.14446913,25.88334941,0,0,1,N,0.144692,66,66,11,124,124,43.99674,0,9999.99,3.27,3.397,2,9,29.8,0,29.79999924,46.45,1557.03115,10/21/21,10:35:06,26.67,68.17,46.45,1.443,7.95,-56.5,-4,-2,955,93.4,5.77,13,
25.88145583,-80.14642917,58:54.8,10/21/21,10,1.154,18.63,-7.117706431,0.89,49.5,45.23,1.32,-5.8,36.6,0,3.3,3.3,92,25,510.7,16.2,-1.5,D,1370.2,0,287.716,1,1.01,154,42.97,-80.14446913,25.88334941,0,0,1,N,7.17E-03,65,65,11,118,118,43.01187,0,9999.99,3.29,3.417,2,9,29.8,0,29.79999924,46.4,1556.97862,10/21/21,10:35:07,26.66,68.1,46.4,1.121,7.95,-56.5,-4.2,-0.7,-249,93.4,5.77,12.9,
25.88145917,-80.1464255,58:55.8,10/21/21,10,1.134,18.63,-7.117706431,0.89,51.2,46.92,0.59,-3.47,36.6,0.01,3.28,3.28,92,25,510.7,16.2,-1.5,D,1370.2,0,287.18,1,1.07,154,42.95,-80.14446913,25.88334941,0,0,1,N,8.56E-02,61,61,11,109,109,42.34719,0,9999.99,3.3,3.427,2,9,29.8,0,29.79999924,46.48,1557.06277,10/21/21,10:35:09,26.67,68.21,46.48,1.154,7.95,-56.5,-3.5,67.9,147621,93.5,5.77,13.1,
25.88146233,-80.14642144,58:56.8,10/21/21,10,1.134,18.63,-7.117706431,0.89,50.5,46.22,2.61,1.68,36.7,0.01,3.28,3.29,92,25,510.7,16.2,-1.5,D,1339.8,0,286.666,1,1.06,154,42.95,-80.14446913,25.88334941,0,0,1,N,0.1032018,73,73,11,111,111,42.22124,0,9999.99,3.28,3.407,2,9,29.8,0,29.79999924,46.48,1557.06277,10/21/21,10:35:09,26.67,68.21,46.48,1.154,7.95,-56.5,-3.5,67.9,147621,93.5,5.77,13.1,
25.88146746,-80.14641866,58:57.8,10/21/21,10,1.012,18.63,-7.117706431,0.89,54.2,49.91,1.81,-2.85,36.6,0,3.32,3.32,92,25,510.7,16.2,-1.5,D,1339.8,0,286.06,1,1.06,154,42.98,-80.14446913,25.88334941,0,0,1,N,8.47E-02,61,61,11,100,100,43.5666,0,9999.99,3.32,3.447,2,9,29.8,0,29.79999924,46.59,1557.17809,10/21/21,10:35:10,26.68,68.34,46.59,1.177,7.95,-56.5,-4.5,19,57885,93.5,5.77,12.9,
25.88147107,-80.1464169,58:58.8,10/21/21,10,0.786,18.63,-7.117706431,0.89,49.8,45.53,0.13,2.52,36.7,0,3.29,3.29,92,25,510.7,16.2,-1.5,D,1339.8,0,285.646,1,1.04,154,43.01,-80.14446913,25.88334941,0,0,1,N,0.2216065,58,58,11,123,123,44.54709,0,9999.99,3.3,3.427,2,9,29.8,0,29.79999924,37.44,1547.60472,10/21/21,10:35:12,26.68,56.4,37.44,1.293,7.95,-56.5,-5.3,-1.5,283,93.6,6.08,12.8,
25.88147267,-80.14641367,58:59.8,10/21/21,10,1.173,18.63,-7.117706431,0.89,54.6,50.3,-0.96,1.8,36.7,0.01,3.25,3.25,92,24,510.7,16.2,-1.4,D,1418.4,0,285.273,1,1.04,154,43.01,-80.14446913,25.88334941,0,0,1,N,0.2257314,51,51,11,104,104,44.57657,0,9999.99,3.27,3.397,2,9,29.8,0,29.79999924,37.44,1547.60472,10/21/21,10:35:12,26.68,56.4,37.44,1.293,7.95,-56.5,-5.3,-1.5,283,93.6,6.08,12.8,
25.88147623,-80.14641006,59:00.8,10/21/21,10,1.173,18.63,-7.117706431,0.89,47,42.73,2.01,-5.72,36.6,0.01,3.29,3.3,92,24,510.7,16.2,-1.4,D,1418.4,0,284.759,1,1.04,154,42.99,-80.14446913,25.88334941,0,0,1,N,0.1101411,70,70,11,133,133,43.74899,0,9999.99,3.29,3.417,2,9,29.8,0,29.79999924,16.75,1526.03918,10/21/21,10:35:13,26.68,27.36,16.75,1.173,7.96,-56.6,-4.5,-3.9,-6422,93.6,6.83,13,
25.88148033,-80.14640833,59:01.8,10/21/21,10,1.125,18.63,-7.117706431,0.89,49.7,45.43,-1.45,-4.51,36.7,0.01,3.28,3.3,92,24,510.7,16.2,-1.4,D,1418.4,0,284.311,1,1.03,154,42.98,-80.14446913,25.88334941,0,0,1,N,6.73E-02,48,48,11,119,119,43.44237,0,9999.99,3.28,3.407,2,9,29.8,0,29.79999924,46.59,1557.17823,10/21/21,10:35:14,26.66,68.35,46.59,1.339,7.95,-56.5,-4.7,-6.3,-1579,93.5,5.77,12.9,
25.88148383,-80.14640567,59:02.8,10/21/21,10,0.868,18.63,-7.117706431,0.89,48.8,44.53,2.34,-2.21,36.6,0.01,3.21,3.22,92,24,510.7,16.2,-1.4,D,1418.4,0,283.783,1,1.05,154,43.02,-80.14446913,25.88334941,0,0,1,N,0.2688435,71,71,11,128,128,44.8849,0,9999.99,3.22,3.347,2,9,29.8,0,29.79999924,46.58,1557.16838,10/21/21,10:35:16,26.66,68.33,46.58,1.16,7.95,-56.4,-5.2,0.9,2352,93.6,5.78,12.8,
25.88148817,-80.14640217,59:03.8,10/21/21,10,1.28,18.63,-7.117706431,0.89,55.1,50.8,-0.86,0.71,36.6,0.01,3.27,3.28,92,25,510.7,16.2,-1.5,D,1344.8,0,283.332,1,1.01,154,43.04,-80.14446913,25.88334941,0,0,1,N,0.3639879,52,52,11,106,106,45.56522,0,9999.99,3.27,3.397,2,9,29.8,0,29.79999924,46.58,1557.16838,10/21/21,10:35:16,26.66,68.33,46.58,1.16,7.95,-56.4,-5.2,0.9,2352,93.6,5.78,12.8,
25.88149138,-80.14639819,59:04.8,10/21/21,10,1.28,18.63,-7.117706431,0.89,52.9,48.61,1.53,1.56,36.6,0,3.26,3.26,92,25,510.7,16.2,-1.5,D,1344.8,0,282.717,1,1.08,154,43.05,-80.14446913,25.88334941,0,0,1,N,0.3981679,65,65,11,110,110,45.80951,0,9999.99,3.28,3.407,2,9,29.8,0,29.79999924,46.57,1557.15673,10/21/21,10:35:17,26.66,68.32,46.57,1.326,7.95,-56.5,-5.8,-6,-1943,93.6,5.77,13,
25.88149467,-80.14639417,59:05.8,10/21/21,10,1.132,18.63,-7.117706431,0.89,54.4,50.11,-1.5,-0.82,36.7,0,3.27,3.27,92,25,510.7,16.2,-1.5,D,1344.8,0,282.23,1,1.04,154,43.06,-80.14446913,25.88334941,0,0,1,N,0.4515012,48,48,11,111,111,46.19038,0,9999.99,3.28,3.407,2,9,29.7,0,29.70000076,34.26,1544.07468,10/21/21,10:35:19,26.69,52.13,34.26,1.324,7.95,-56.5,-3.6,-3.5,5377,93.6,6.19,13,
25.881498,-80.14639083,59:06.8,10/21/21,10,0.906,18.63,-7.117706431,0.89,47.5,43.23,3.88,-8.1,36.7,0,3.25,3.25,92,25,510.7,16.2,-1.5,D,1344.8,0,281.61,1,1.12,154,43.03,-80.14446913,25.88334941,0,0,1,N,0.3115257,80,80,11,135,135,45.19013,0,9999.99,3.25,3.377,2,9,29.7,0,29.70000076,34.26,1544.07468,10/21/21,10:35:19,26.69,52.13,34.26,1.324,7.95,-56.5,-3.6,-3.5,5377,93.6,6.19,13,
25.881502,-80.14638767,59:07.8,10/21/21,10,1.159,18.63,-7.117706431,0.89,55.3,51,-0.36,-1.22,36.7,0,3.25,3.25,92,25,510.7,16.2,-1.5,D,1379.8,0,281.123,1,1.05,154,43.03,-80.14446913,25.88334941,0,0,1,N,0.3338038,55,55,11,104,104,45.3493,0,9999.99,3.26,3.387,2,9,29.7,0,29.70000076,46.56,1556.94674,10/21/21,10:35:20,26.68,68.31,46.56,1.25,7.95,-56.4,-4.3,-6.9,-2179,93.6,5.78,12.7,
25.88150547,-80.14638382,59:08.8,10/21/21,10,1.159,18.63,-7.117706431,0.89,54.3,50.01,1.04,1.02,36.7,0,3.18,3.18,92,25,510.6,16.2,-1.5,D,1363.7,0,280.591,1,1.09,154,43.05,-80.14446913,25.88334941,0,0,1,N,0.4112336,61,61,11,112,112,45.90272,0,9999.99,3.19,3.317,2,9,29.7,0,29.70000076,46.44,1556.82112,10/21/21,10:35:22,26.68,68.16,46.44,1.156,7.95,-56.4,-4.5,-2.9,-3886,93.4,5.77,12.9,
25.88150862,-80.14638039,59:09.8,10/21/21,10,1.097,18.63,-7.117706431,0.89,51,46.72,-0.13,-2.85,36.6,0,3.26,3.26,92,25,510.6,16.2,-1.5,D,1363.7,0,280.101,1,1.05,154,43.05,-80.14446913,25.88334941,0,0,1,N,0.396465,56,56,11,123,123,45.79713,0,9999.99,3.28,3.407,2,9,29.7,0,29.70000076,46.44,1556.82112,10/21/21,10:35:22,26.68,68.16,46.44,1.156,7.95,-56.4,-4.5,-2.9,-3886,93.4,5.77,12.9,
25.8815135,-80.14637517,59:10.8,10/21/21,10,1.02,18.63,-7.117706431,0.89,56.3,51.99,2.72,-4.07,36.6,0,3.23,3.23,92,25,510.6,16.2,-1.5,D,1363.7,0,279.455,1,1.13,154,43,-80.14446913,25.88334941,0,0,1,N,0.1717958,73,73,11,96,96,44.19004,0,9999.99,3.22,3.347,2,9,29.7,0,29.70000076,25.28,1534.70179,10/21/21,10:35:23,26.69,39.72,25.28,1.096,7.95,-56.5,-4.9,-4.5,-2146,93.4,6.5,12.9,
25.88151762,-80.14637107,59:11.8,10/21/21,10,1.122,18.63,-7.117706431,0.89,49.9,45.63,-0.51,2.57,36.7,0,3.35,3.35,92,25,510.6,16.2,-1.5,D,1363.7,0,278.733,1,1.03,154,43.05,-80.14446913,25.88334941,0,0,1,N,0.3748426,54,54,11,128,128,45.77473,0,9999.99,3.37,3.497,2,9,29.7,0,29.70000076,18.77,1527.91973,10/21/21,10:35:25,26.69,30.33,18.77,1.142,7.95,-56.4,2.8,-6.1,102649,93.5,6.74,12.9,
25.88152047,-80.14637029,59:12.8,10/21/21,10,0.802,18.63,-7.117706431,0.89,49.4,45.13,3.61,-16.1,36.6,0,3.3,3.3,92,25,510.6,16.2,-1.5,D,1379.6,0,278.449,1,1.17,153,43.08,-80.14446913,25.88334941,0,0,1,N,0.3237852,79,79,11,134,134,46.95853,0,9999.99,3.29,3.417,2,9,29.7,0,29.70000076,18.77,1527.91973,10/21/21,10:35:25,26.69,30.33,18.77,1.142,7.95,-56.4,2.8,-6.1,102649,93.5,6.74,12.9,
25.88152321,-80.14636618,59:13.8,10/21/21,10,1.203,18.63,-7.117706431,0.89,55.1,50.8,-1.56,0.26,36.6,0.01,3.32,3.33,92,25,510.6,16.2,-1.5,D,1379.6,0,277.945,1,1,153,43.06,-80.14446913,25.88334941,0,0,1,N,0.5287687,45,45,11,114,114,46.31515,0,9999.99,3.32,3.447,2,9,29.7,0,29.70000076,46.55,1556.93659,10/21/21,10:35:26,26.67,68.29,46.55,1.307,7.95,-56.4,-4.8,-1.5,26255,93.5,5.77,12.8,
25.8815279,-80.14636362,59:14.8,10/21/21,10,0.8,18.63,-7.117706431,0.89,51.5,47.22,4.01,-3.07,36.6,0.01,3.19,3.2,92,25,510.6,16.2,-1.5,D,1379.6,0,277.389,1,1.1,153,43.1,-80.14446913,25.88334941,0,0,1,N,0.3734871,81,81,11,128,128,47.53097,0,9999.99,3.19,3.317,2,9,29.7,0,29.70000076,46.56,1556.94766,10/21/21,10:35:28,26.66,68.31,46.56,1.241,7.95,-56.4,-3.8,-0.9,-6991,93.5,5.77,12.8,
25.88153181,-80.14635955,59:15.9,10/21/21,10,1.371,18.63,-7.117706431,0.89,55.6,51.3,-2.54,-1.49,36.6,0.01,3.39,3.41,92,25,510.6,16.2,-1.5,D,1378.6,0,276.794,1,1.01,153,43.1,-80.14446913,25.88334941,0,0,1,N,0.6040643,43,43,11,112,112,47.51825,0,9999.99,3.39,3.517,2,9,29.7,0,29.70000076,46.56,1556.94766,10/21/21,10:35:28,26.66,68.31,46.56,1.241,7.95,-56.4,-3.8,-0.9,-6991,93.5,5.77,12.8,
25.88153723,-80.14635707,59:16.9,10/21/21,10,1.12,21.9,-7.117706431,0.89,46.7,42.42,1.84,-1.89,36.6,0.02,3.2,3.22,92,25,510.6,16.2,-1.5,D,1378.6,0,276.184,1,1.1,153,43.15,-80.14446913,25.88334941,0,0,1,N,0.5865275,77,77,11,151,151,49.08766,0,9999.99,3.22,3.34297,2,9,29.7,0,29.70000076,45.23,1555.55438,10/21/21,10:35:29,26.63,66.59,45.23,1.427,7.95,-56.3,-5.7,-6.6,414,93.6,5.82,13.1,
25.88154106,-80.14635381,59:17.9,10/21/21,10,0.995,21.9,-7.117706431,0.89,52.9,48.61,1.78,-5.94,36.6,0.01,3.35,3.35,92,25,510.6,16.2,-1.5,D,1378.6,0,275.651,1,1.05,153,43.16,-80.14446913,25.88334941,0,0,1,N,0.8159113,68,68,11,131,131,49.50369,0,9999.99,3.35,3.477,2,9,29.7,0,29.70000076,46.57,1556.95772,10/21/21,10:35:31,26.65,68.32,46.57,1.208,7.95,-56.2,-5.4,-1.6,-597,93.5,5.77,12.9,
25.88154577,-80.14635137,59:18.9,10/21/21,10,1.091,21.9,-7.117706431,0.89,48.3,44.03,1.37,-0.87,36.6,0,3.29,3.3,92,25,510.6,16.2,-1.5,D,1378.6,0,275.102,1,1.04,153,43.19,-80.14446913,25.88334941,0,0,1,N,0.8756226,65,65,11,154,154,50.70616,0,9999.99,3.31,3.437,2,9,29.7,0,29.70000076,46.57,1556.95772,10/21/21,10:35:31,26.65,68.32,46.57,1.208,7.95,-56.2,-5.4,-1.6,-597,93.5,5.77,12.9,
25.88154963,-80.14634836,59:19.9,10/21/21,10,1.103,21.9,-7.117706431,0.89,58.9,54.56,2.37,-1.98,36.6,0,3.34,3.35,92,25,510.6,16.2,-1.5,D,1371.5,0,274.582,1,1.03,153,43.21,-80.14446913,25.88334941,0,0,1,N,1.052563,68,68,11,114,114,51.29336,0,9999.99,3.35,3.477,2,9,29.7,0,29.70000076,46.53,1556.91529,10/21/21,10:35:32,26.68,68.27,46.53,1.13,7.95,-56.3,-4.4,-8.6,1256,93.5,5.77,12.8,
25.88155443,-80.14634639,59:20.9,10/21/21,10,1.096,21.9,-7.117706431,0.89,49,44.73,0.88,0.31,36.6,0,3.33,3.34,92,25,510.6,16.2,-1.5,D,1371.5,0,274.059,1,1.02,153,43.26,-80.14446913,25.88334941,0,0,1,N,1.121813,67,67,11,164,164,52.73921,0,9999.99,3.36,3.487,2,9,29.7,0,29.70000076,30.34,1539.98062,10/21/21,10:35:34,26.68,46.78,30.34,1.147,7.95,-56.1,-4.6,-2.3,8842,93.5,6.32,13.1,
25.88155884,-80.14634295,59:21.9,10/21/21,10,1.179,26.63,-7.117706431,0.89,56.1,51.79,2.67,-9.1,36.6,0,3.37,3.37,92,25,510.6,16.2,-1.5,D,1371.5,0,273.465,1,1.05,153,43.27,-80.14446913,25.88334941,0,0,1,N,1.302602,66,66,11,126,126,53.41337,0,9999.99,3.37,3.497,2,9,29.7,0,29.70000076,30.34,1539.98062,10/21/21,10:35:34,26.68,46.78,30.34,1.147,7.95,-56.1,-4.6,-2.3,8842,93.5,6.32,13.1,
25.88156252,-80.14633976,59:22.9,10/21/21,10,1.085,26.63,-7.117706431,0.89,51.2,46.92,0.27,-0.57,36.6,0,3.32,3.32,92,25,510.6,16.2,-1.5,D,1371.5,0,272.949,1,1,153,43.28,-80.14446913,25.88334941,0,0,1,N,1.409496,59,59,11,154,154,53.64882,0,9999.99,3.35,3.477,2,9,29.7,0,29.70000076,46.53,1556.91508,10/21/21,10:35:35,26.68,68.27,46.53,1.297,7.95,-56.2,-5.4,-0.5,2483,93.5,5.77,12.9,
25.88156796,-80.1463357,59:23.9,10/21/21,10,0.802,26.63,-7.117706431,0.89,55.4,51.1,4.02,-12.1,36.6,0.01,3.28,3.29,92,24,510.5,16.2,-1.5,D,1391.1,0,272.23,1,1.06,153,43.31,-80.14446913,25.88334941,0,0,1,N,1.631469,81,81,11,141,141,54.48631,0,9999.99,3.27,3.397,2,9,29.7,0,29.70000076,46.52,1556.90545,10/21/21,10:35:37,26.68,68.26,46.52,1.341,7.95,-56.2,-5.4,-2.9,9158,93.4,5.76,12.9,
25.88157068,-80.14633285,59:24.9,10/21/21,10,1.201,26.63,-7.117706431,0.89,60.7,56.33,-2.8,4.81,36.6,0.01,3.29,3.3,92,24,510.5,16.2,-1.5,D,1391.1,0,271.814,1,0.96,153,43.31,-80.14446913,25.88334941,0,0,1,N,1.599676,43,43,11,120,120,54.46857,0,9999.99,3.32,3.450105,2,9,29.7,0,29.70000076,46.52,1556.90545,10/21/21,10:35:37,26.68,68.26,46.52,1.341,7.95,-56.2,-5.4,-2.9,9158,93.4,5.76,12.9,
25.8815754,-80.14633032,59:25.9,10/21/21,10,0.764,26.63,-7.117706431,0.89,55,50.7,3.5,-6.87,36.5,0.01,3.3,3.31,92,24,510.5,16.2,-1.5,D,1391.1,0,271.259,1,1.06,153,43.35,-80.14446913,25.88334941,0,0,1,N,1.532582,78,78,11,147,147,55.63298,0,9999.99,3.28,3.407,2,9,29.6,0,29.60000038,46.53,1556.71615,10/21/21,10:35:39,26.67,68.27,46.53,1.389,7.95,-56.1,-3.6,-4.6,12089,93.5,5.77,12.9,
25.88157953,-80.14632543,59:26.9,10/21/21,10,1.223,26.63,-7.117706431,0.89,64.5,60.06,-1.66,-2.6,36.6,0.01,3.4,3.41,92,25,510.5,16.2,-1.5,D,1371.3,0,270.589,1,0.96,153,43.34,-80.14446913,25.88334941,0,0,1,N,1.761222,47,47,11,108,108,55.37567,0,9999.99,3.4,3.527,2,9,29.6,0,29.60000038,46.53,1556.71615,10/21/21,10:35:39,26.67,68.27,46.53,1.389,7.95,-56.1,-3.6,-4.6,12089,93.5,5.77,12.9,
25.88158256,-80.14632256,59:27.9,10/21/21,10,0.746,26.63,-7.117706431,0.89,57.2,52.88,3.65,2.19,36.6,0.01,3.3,3.31,92,25,510.5,16.2,-1.5,D,1371.3,0,270.148,1,1.03,153,43.34,-80.14446913,25.88334941,0,0,1,N,1.775438,79,79,11,137,137,55.47275,0,9999.99,3.3,3.427,2,9,29.6,0,29.60000038,45.5,1555.63571,10/21/21,10:35:40,26.67,66.95,45.5,1.367,7.94,-56,-5.2,-5.3,4638,93.4,5.8,12.8,
25.88158464,-80.14631844,59:28.9,10/21/21,10,1.107,26.63,-7.117706431,0.89,62.2,57.8,0.49,-8.9,36.6,0,3.34,3.34,92,25,510.5,16.2,-1.5,D,1371.3,0,269.696,1,1.02,153,43.31,-80.14446913,25.88334941,0,0,1,N,1.656484,60,60,11,114,114,54.55047,0,9999.99,3.35,3.477,2,9,29.6,0,29.60000038,46.52,1556.70517,10/21/21,10:35:41,26.67,68.26,46.52,1.271,7.94,-56,-5.5,14.5,86832,93.4,5.77,12.9,
25.88158663,-80.14631471,59:29.9,10/21/21,10,1.098,38.14,-7.117706431,0.89,61.1,56.72,0.32,-1.22,36.6,0,3.37,3.38,92,25,510.5,16.2,-1.5,D,1371.3,0,269.279,1,1.01,153,43.29,-80.14446913,25.88334941,0,0,1,N,1.529297,60,60,11,118,118,53.6608,0,9999.99,3.39,3.517,2,9,29.6,0,29.60000038,45.99,1556.14862,10/21/21,10:35:43,26.67,67.58,45.99,1.093,7.95,-56.1,-3.9,-1.4,121012,93.5,5.79,12.8,
25.88159045,-80.14631068,59:30.9,10/21/21,10,0.896,38.14,-7.117706431,0.89,57.2,52.88,1.95,-7.31,36.6,0,3.31,3.31,92,24,510.5,16.2,-1.5,D,1395.6,0,268.694,1,1.07,153,43.29,-80.14446913,25.88334941,0,0,1,N,1.506574,69,69,11,130,130,53.62475,0,9999.99,3.31,3.437,2,9,29.6,0,29.60000038,45.99,1556.14862,10/21/21,10:35:43,26.67,67.58,45.99,1.093,7.95,-56.1,-3.9,-1.4,121012,93.5,5.79,12.8,
25.88159301,-80.14630676,59:32.0,10/21/21,10,0.922,38.14,-7.117706431,0.89,61.5,57.12,1.26,-1.76,36.6,0,3.39,3.39,92,24,510.5,16.2,-1.5,D,1391.9,0,268.217,1,1.02,153,43.27,-80.14446913,25.88334941,0,0,1,N,1.416427,65,65,11,111,111,52.99993,0,9999.99,3.39,3.517,2,9,29.6,0,29.60000038,43.56,1553.60132,10/21/21,10:35:45,26.67,64.44,43.56,1.351,7.94,-56,-3.9,-1.1,81497,93.8,5.89,12.9,
25.88159513,-80.14630207,59:32.9,10/21/21,10,0.917,38.14,-7.117706431,0.89,59.7,55.35,1.18,-3.02,36.6,0,3.31,3.31,92,24,510.5,16.2,-1.5,D,1391.9,0,267.724,1,1.01,153,43.23,-80.14446913,25.88334941,0,0,1,N,1.235833,65,65,11,110,110,51.74101,0,9999.99,3.33,3.457,2,9,29.6,0,29.60000038,43.56,1553.60132,10/21/21,10:35:45,26.67,64.44,43.56,1.351,7.94,-56,-3.9,-1.1,81497,93.8,5.89,12.9,
25.88159764,-80.14629624,59:34.0,10/21/21,10,1.123,38.14,-7.117706431,0.89,62.1,57.71,-0.7,-1.36,36.6,0.01,3.35,3.35,92,24,510.5,16.2,-1.5,D,1391.9,0,267.122,1,1.04,153,43.18,-80.14446913,25.88334941,0,0,1,N,0.9930086,54,54,11,96,96,50.03498,0,9999.99,3.36,3.487,2,9,29.6,0,29.60000038,46.46,1556.64195,10/21/21,10:35:46,26.67,68.18,46.46,1.11,7.95,-56,-4.4,1.7,91204,93.9,5.79,12.9,
25.88160082,-80.14629203,59:35.0,10/21/21,10,1.183,42.79,-7.117706431,0.89,60.5,56.13,2.02,0.21,36.6,0.01,3.34,3.35,92,24,510.5,16.2,-1.5,D,1391.9,0,266.576,1,1.04,153,43.17,-80.14446913,25.88334941,0,0,1,N,0.8996484,74,74,11,110,110,49.563,0,9999.99,3.34,3.467,2,9,29.6,0,29.60000038,46.52,1556.70504,10/21/21,10:35:48,26.67,68.26,46.52,1.209,7.94,-56,-5.6,-2,5637,93.6,5.78,12.8,
25.88160488,-80.14628708,59:36.0,10/21/21,10,1.063,42.79,-7.117706431,0.89,60.7,56.33,1.44,-1.57,36.5,0,3.38,3.38,92,24,510.5,16.2,-1.5,D,1386.4,0,265.907,1,1.05,153,43.15,-80.14446913,25.88334941,0,0,1,N,0.8739371,66,66,11,98,98,49.19354,0,9999.99,3.38,3.507,2,9,29.6,0,29.60000038,46.52,1556.70504,10/21/21,10:35:48,26.67,68.26,46.52,1.209,7.94,-56,-5.6,-2,5637,93.6,5.78,12.8,
25.88160806,-80.14628317,59:37.0,10/21/21,10,1.116,42.79,-7.117706431,0.89,60,55.64,-0.14,0.03,36.6,0,3.35,3.35,92,24,510.5,16.2,-1.5,D,1386.4,0,265.382,1,1,153,43.14,-80.14446913,25.88334941,0,0,1,N,0.8257166,56,56,11,100,100,48.85197,0,9999.99,3.37,3.497,2,9,29.6,0,29.60000038,46.44,1556.6209,10/21/21,10:35:50,26.67,68.16,46.44,1.122,7.94,-55.8,-4.9,-3.8,102990,93.5,5.78,12.9,
25.88160953,-80.14627942,59:38.0,10/21/21,10,0.917,42.79,-7.117706431,0.89,57.5,53.18,2.12,-2.97,36.6,0.01,3.4,3.41,92,24,510.5,16.2,-1.5,D,1386.4,0,265.007,1,1.06,153,43.11,-80.14446913,25.88334941,0,0,1,N,0.6596935,70,70,11,105,105,47.67312,0,9999.99,3.4,3.527,2,9,29.6,0,29.60000038,46.44,1556.6209,10/21/21,10:35:50,26.67,68.16,46.44,1.122,7.94,-55.8,-4.9,-3.8,102990,93.5,5.78,12.9,
25.88161233,-80.14627563,59:39.0,10/21/21,10,1.139,42.79,-7.117706431,0.89,61.5,57.12,0.87,0.89,36.5,0.01,3.29,3.3,92,24,510.4,16.2,-1.5,D,1393.6,0,264.52,1,0.99,153,43.1,-80.14446913,25.88334941,0,0,1,N,0.6017325,61,61,11,89,89,47.2605,0,9999.99,3.31,3.437,2,9,29.6,0,29.60000038,46.53,1556.71544,10/21/21,10:35:51,26.66,68.27,46.53,1.204,7.94,-55.9,-4.8,8.8,19667,93.5,5.77,12.9,
25.88161628,-80.14627277,59:40.0,10/21/21,10,0.974,42.79,-7.117706431,0.89,57.7,53.37,0.29,-2.29,36.6,0,3.3,3.3,92,24,510.4,16.2,-1.5,D,1393.6,0,264.003,1,1.07,153,43.12,-80.14446913,25.88334941,0,0,1,N,0.6883382,63,63,11,109,109,47.87674,0,9999.99,3.31,3.437,2,9,29.6,0,29.60000038,46.51,1556.69451,10/21/21,10:35:53,26.68,68.25,46.51,1.158,7.94,-55.8,-4.7,21.1,71469,93.4,5.77,12.9,
25.88161957,-80.14626978,59:41.0,10/21/21,10,0.952,42.79,-7.117706431,0.89,54.4,50.11,1.57,-2.06,36.6,0,3.32,3.32,92,24,510.4,16.2,-1.5,D,1393.6,0,263.533,1,1.01,153,43.12,-80.14446913,25.88334941,0,0,1,N,0.7103705,66,66,11,119,119,48.03334,0,9999.99,3.32,3.447,2,9,29.6,0,29.60000038,46.51,1556.69451,10/21/21,10:35:53,26.68,68.25,46.51,1.158,7.94,-55.8,-4.7,21.1,71469,93.4,5.77,12.9,
25.88162035,-80.14626715,59:42.0,10/21/21,10,0.652,42.79,-7.117706431,0.89,56.4,52.09,0.28,-2.08,36.6,0,3.29,3.29,92,24,510.4,16.2,-1.5,D,1393.6,0,263.289,1,1.01,153,43.09,-80.14446913,25.88334941,0,0,1,N,0.580423,59,59,11,107,107,47.10866,0,9999.99,3.29,3.417,2,9,29.6,0,29.60000038,46.51,1556.69425,10/21/21,10:35:54,26.68,68.24,46.51,1.237,7.94,-55.7,-5.6,-7.4,8175,93.5,5.77,12.9,
25.88162195,-80.14626307,59:43.0,10/21/21,10,0.992,44.68,-7.117706431,0.89,51.9,47.62,-0.11,-4.82,36.6,0,3.29,3.29,92,25,510.4,16.2,-1.5,D,1370.2,0,262.88,1,0.99,153,43.05,-80.14446913,25.88334941,0,0,1,N,0.400271,55,55,11,114,114,45.82318,0,9999.99,3.31,3.437,2,9,29.6,0,29.60000038,40.02,1549.89306,10/21/21,10:35:56,26.67,59.81,40.02,1.115,7.94,-55.5,-4.2,7.2,45305,93.5,5.99,12.7,
